s_no,route_long_name,stop_id
58690,125AUP,1202
58691,125AUP,1203
58692,125AUP,1204
58693,125AUP,1205
58694,125AUP,1206
58695,125AUP,3400
58696,859DOWN,146
58697,859DOWN,148
58698,859DOWN,149
58699,859DOWN,150
58700,859DOWN,151
58701,859DOWN,152
58702,859DOWN,153
58703,859DOWN,154
58704,859DOWN,155
58705,859DOWN,156
58706,859DOWN,157
58707,859DOWN,158
58708,859DOWN,159
58709,859DOWN,160
58710,859DOWN,162
58711,859DOWN,163
58712,859DOWN,164
58713,859DOWN,165
58714,859DOWN,166
58715,859DOWN,167
58716,859DOWN,168
58717,859DOWN,169
58718,859DOWN,2266
58719,859DOWN,1818
58720,859DOWN,1819
58721,859DOWN,1820
58722,859DOWN,1821
58723,859DOWN,2071
58724,859DOWN,1823
58725,859DOWN,2511
58726,859DOWN,2512
58727,859DOWN,2513
58728,859DOWN,3034
58729,859DOWN,2514
58730,859DOWN,2515
58731,859DOWN,2516
58732,859DOWN,2517
58733,859DOWN,2518
58734,859DOWN,2519
58735,859DOWN,2520
58736,859DOWN,2521
58737,859DOWN,1770
58738,859DOWN,1771
58739,859DOWN,1772
58740,859DOWN,729
58741,859DOWN,730
58742,859DOWN,731
58743,859DOWN,732
58744,859DOWN,733
58745,859DOWN,734
58746,859DOWN,735
58747,859DOWN,736
58748,859DOWN,737
58749,859DOWN,1109
58750,859DOWN,1110
58751,859DOWN,1111
58752,859DOWN,2014
58753,859DOWN,2015
58754,859DOWN,2016
58755,859DOWN,1288
58756,859DOWN,1289
58757,859DOWN,3184
58758,893DOWN,706
58759,893DOWN,170
58760,893DOWN,171
58761,893DOWN,172
58762,893DOWN,173
58763,893DOWN,174
58764,893DOWN,175
58765,893DOWN,177
58766,893DOWN,178
58767,893DOWN,179
58768,893DOWN,180
58769,893DOWN,181
58770,893DOWN,182
58771,893DOWN,2463
58772,893DOWN,715
58773,893DOWN,716
58774,893DOWN,717
58775,893DOWN,718
58776,893DOWN,2075
58777,893DOWN,719
58778,893DOWN,1105
58779,893DOWN,720
58780,893DOWN,721
58781,893DOWN,1043
58782,893DOWN,722
58783,893DOWN,723
58784,893DOWN,3307
58785,893DOWN,3074
58786,893DOWN,3075
58787,893DOWN,3076
58788,893DOWN,3077
58789,893DOWN,3078
58790,893DOWN,3079
58791,893DOWN,3080
58792,893DOWN,3081
58793,893DOWN,3082
58794,893DOWN,3083
58795,893DOWN,3084
58796,893DOWN,3085
58797,893DOWN,733
58798,893DOWN,1108
58799,893DOWN,735
58800,893DOWN,736
58801,893DOWN,737
58802,893DOWN,1109
58803,893DOWN,2877
58804,893DOWN,2878
58805,893DOWN,2879
58806,893DOWN,830
58807,893DOWN,1777
58808,893DOWN,1778
58809,893DOWN,1779
58810,893DOWN,1780
58811,893DOWN,1781
58812,893DOWN,1782
58813,893DOWN,1783
58814,893DOWN,1784
58815,893DOWN,1785
58816,893DOWN,1786
58817,893DOWN,1787
58818,893DOWN,1788
58819,893DOWN,1789
58820,893DOWN,1790
58821,893DOWN,2468
58822,893DOWN,2469
58823,124STLUP,752
58824,124STLUP,753
58825,124STLUP,754
58826,124STLUP,755
58827,124STLUP,756
58828,124STLUP,757
58829,124STLUP,758
58830,124STLUP,759
58831,124STLUP,760
58832,124STLUP,761
58833,124STLUP,762
58834,124STLUP,763
58835,124STLUP,764
58836,124STLUP,580
58837,124STLUP,934
58838,124STLUP,3277
58839,124STLUP,3278
58840,124STLUP,3279
58841,917STLDOWN,1112
58842,917STLDOWN,1113
58843,917STLDOWN,2436
58844,917STLDOWN,1680
58845,548CLDOWN,1529
58846,548CLDOWN,2480
58847,548CLDOWN,2481
58848,548CLDOWN,2482
58849,548CLDOWN,2483
58850,548CLDOWN,3405
58851,548CLDOWN,3406
58852,548CLDOWN,1069
58853,548CLDOWN,3407
58854,548CLDOWN,3408
58855,548CLDOWN,3409
58856,548CLDOWN,3410
58857,548CLDOWN,3411
58858,548CLDOWN,3412
58859,548CLDOWN,3413
58860,548CLDOWN,3414
58861,548CLDOWN,3415
58862,548CLDOWN,3416
58863,548CLDOWN,3417
58864,548CLDOWN,3418
58865,548CLDOWN,3419
58866,548CLDOWN,3420
58867,548CLDOWN,1809
58868,548CLDOWN,1016
58869,548CLDOWN,1017
58870,548CLDOWN,1018
58871,548CLDOWN,1019
58872,548CLDOWN,1020
58873,548CLDOWN,1021
58874,548CLDOWN,1022
58875,548CLDOWN,1023
58876,548CLDOWN,1024
58877,548CLDOWN,2391
58878,548CLDOWN,2392
58879,548CLDOWN,2393
58880,548CLDOWN,2322
58881,548CLDOWN,2323
58882,548CLDOWN,2324
58883,548CLDOWN,142
58884,548CLDOWN,2394
58885,548CLDOWN,2395
58886,548CLDOWN,1558
58887,548CLDOWN,1033
58888,548CLDOWN,828
58889,764MVSTLDOWN,641
58890,764MVSTLDOWN,642
58891,764MVSTLDOWN,643
58892,764MVSTLDOWN,644
58893,764MVSTLDOWN,645
58894,764MVSTLDOWN,646
58895,764MVSTLDOWN,647
58896,764MVSTLDOWN,648
58897,764MVSTLDOWN,649
58898,764MVSTLDOWN,650
58899,764MVSTLDOWN,651
58900,764MVSTLDOWN,652
58901,764MVSTLDOWN,653
58902,764MVSTLDOWN,654
58903,764MVSTLDOWN,655
58904,764MVSTLDOWN,656
58905,764MVSTLDOWN,657
58906,764MVSTLDOWN,658
58907,764MVSTLDOWN,659
58908,764MVSTLDOWN,660
58909,764MVSTLDOWN,488
58910,764MVSTLDOWN,233
58911,764MVSTLDOWN,234
58912,764MVSTLDOWN,148
58913,764MVSTLDOWN,235
58914,764MVSTLDOWN,236
58915,764MVSTLDOWN,237
58916,764MVSTLDOWN,238
58917,129DOWN,924
58918,129DOWN,925
58919,129DOWN,926
58920,129DOWN,927
58921,129DOWN,928
58922,129DOWN,929
58923,129DOWN,930
58924,129DOWN,931
58925,129DOWN,932
58926,129DOWN,933
58927,129DOWN,579
58928,129DOWN,580
58929,129DOWN,934
58930,129DOWN,581
58931,129DOWN,582
58932,129DOWN,583
58933,129DOWN,584
58934,129DOWN,585
58935,129DOWN,586
58936,129DOWN,23
58937,129DOWN,24
58938,129DOWN,25
58939,129DOWN,26
58940,129DOWN,27
58941,129DOWN,935
58942,129DOWN,29
58943,129DOWN,30
58944,129DOWN,31
58945,129DOWN,32
58946,129DOWN,33
58947,129DOWN,34
58948,129DOWN,35
58949,129DOWN,36
58950,129DOWN,37
58951,129DOWN,38
58952,129DOWN,39
58953,129DOWN,40
58954,129DOWN,41
58955,129DOWN,42
58956,129DOWN,43
58957,129DOWN,44
58958,129DOWN,936
58959,129DOWN,46
58960,129DOWN,47
58961,129DOWN,48
58962,129DOWN,108
58963,129DOWN,109
58964,129DOWN,110
58965,129DOWN,111
58966,548EXTDOWN,2112
58967,548EXTDOWN,2113
58968,548EXTDOWN,475
58969,548EXTDOWN,476
58970,548EXTDOWN,2475
58971,548EXTDOWN,2476
58972,548EXTDOWN,2477
58973,548EXTDOWN,2478
58974,548EXTDOWN,2479
58975,548EXTDOWN,1529
58976,548EXTDOWN,2480
58977,548EXTDOWN,2481
58978,548EXTDOWN,2482
58979,548EXTDOWN,2483
58980,548EXTDOWN,3405
58981,548EXTDOWN,3406
58982,548EXTDOWN,1069
58983,548EXTDOWN,3407
58984,548EXTDOWN,3408
58985,548EXTDOWN,3409
58986,548EXTDOWN,3410
58987,548EXTDOWN,3411
58988,548EXTDOWN,3412
58989,548EXTDOWN,3413
58990,548EXTDOWN,3414
58991,548EXTDOWN,3415
58992,548EXTDOWN,3416
58993,548EXTDOWN,3417
58994,548EXTDOWN,3418
58995,548EXTDOWN,3419
58996,548EXTDOWN,3420
58997,548EXTDOWN,1809
58998,548EXTDOWN,1016
58999,548EXTDOWN,1017
59000,548EXTDOWN,1018
59001,548EXTDOWN,1019
59002,548EXTDOWN,1020
59003,548EXTDOWN,1021
59004,548EXTDOWN,1022
59005,548EXTDOWN,1023
59006,548EXTDOWN,1024
59007,548EXTDOWN,2391
59008,548EXTDOWN,2392
59009,548EXTDOWN,2393
59010,548EXTDOWN,2322
59011,548EXTDOWN,2323
59012,548EXTDOWN,2324
59013,548EXTDOWN,142
59014,548EXTDOWN,2394
59015,548EXTDOWN,2395
59016,548EXTDOWN,1558
59017,548EXTDOWN,1033
59018,548EXTDOWN,828
59019,978STLDOWN,368
59020,978STLDOWN,1735
59021,978STLDOWN,370
59022,978STLDOWN,371
59023,978STLDOWN,372
59024,978STLDOWN,373
59025,978STLDOWN,375
59026,978STLDOWN,376
59027,978STLDOWN,377
59028,978STLDOWN,378
59029,978STLDOWN,234
59030,978STLDOWN,148
59031,978STLDOWN,235
59032,978STLDOWN,236
59033,978STLDOWN,237
59034,978STLDOWN,238
59035,805AUP,668
59036,805AUP,300
59037,805AUP,669
59038,805AUP,670
59039,805AUP,671
59040,805AUP,672
59041,805AUP,673
59042,805AUP,674
59043,805AUP,675
59044,805AUP,1186
59045,805AUP,1187
59046,805AUP,1188
59047,805AUP,1189
59048,805AUP,1190
59049,805AUP,1191
59050,805AUP,1192
59051,805AUP,1193
59052,805AUP,3101
59053,805AUP,240
59054,805AUP,241
59055,805AUP,242
59056,805AUP,243
59057,805AUP,244
59058,805AUP,245
59059,805AUP,246
59060,805AUP,2143
59061,805AUP,2144
59062,805AUP,2146
59063,805AUP,2147
59064,805AUP,2148
59065,805AUP,2150
59066,805AUP,542
59067,805AUP,543
59068,805AUP,392
59069,805AUP,393
59070,805AUP,394
59071,805AUP,395
59072,805AUP,396
59073,805AUP,397
59074,805AUP,398
59075,805AUP,2151
59076,805AUP,2152
59077,805AUP,2944
59078,805AUP,2945
59079,805AUP,2946
59080,805AUP,2947
59081,805AUP,2948
59082,805AUP,2949
59083,805AUP,2950
59084,805AUP,2951
59085,805AUP,2952
59086,805AUP,2953
59087,805AUP,2954
59088,805AUP,2955
59089,805AUP,631
59090,805AUP,632
59091,805AUP,633
59092,805AUP,634
59093,123UP,1185
59094,123UP,669
59095,123UP,670
59096,123UP,3421
59097,123UP,3422
59098,123UP,3423
59099,123UP,3424
59100,123UP,1870
59101,123UP,1871
59102,123UP,1872
59103,123UP,1873
59104,123UP,1874
59105,123UP,1875
59106,123UP,1583
59107,123UP,2915
59108,123UP,2916
59109,123UP,2917
59110,123UP,2918
59111,123UP,239
59112,123UP,240
59113,123UP,241
59114,123UP,242
59115,123UP,243
59116,123UP,244
59117,123UP,245
59118,123UP,246
59119,123UP,2143
59120,123UP,2144
59121,123UP,2145
59122,123UP,2146
59123,123UP,3425
59124,123UP,3426
59125,123UP,3427
59126,123UP,3428
59127,123UP,3429
59128,123UP,3430
59129,123UP,3431
59130,123UP,3432
59131,123UP,3433
59132,123UP,3434
59133,123UP,3435
59134,123UP,2742
59135,123UP,2743
59136,123UP,2744
59137,123UP,2745
59138,123UP,2746
59139,123UP,2747
59140,123UP,2748
59141,123UP,2749
59142,123UP,2356
59143,123UP,2357
59144,123UP,2358
59145,123UP,2359
59146,123UP,2360
59147,123UP,2361
59148,123UP,2750
59149,123UP,2362
59150,123UP,2363
59151,123UP,2364
59152,123UP,2751
59153,123UP,2365
59154,123UP,2366
59155,123UP,2367
59156,123UP,1312
59157,123UP,1313
59158,123UP,1314
59159,123UP,1315
59160,123UP,1316
59161,123UP,2368
59162,123UP,2369
59163,123UP,2370
59164,753AUP,1036
59165,753AUP,1641
59166,753AUP,1642
59167,753AUP,2709
59168,753AUP,520
59169,753AUP,521
59170,753AUP,522
59171,753AUP,523
59172,753AUP,524
59173,753AUP,525
59174,753AUP,526
59175,753AUP,527
59176,753AUP,2993
59177,753AUP,727
59178,753AUP,2994
59179,753AUP,2995
59180,753AUP,1462
59181,753AUP,1463
59182,753AUP,1464
59183,753AUP,1465
59184,753AUP,1466
59185,753AUP,1467
59186,753AUP,1468
59187,753AUP,1469
59188,753AUP,1470
59189,753AUP,1471
59190,753AUP,1472
59191,753AUP,892
59192,753AUP,893
59193,753AUP,894
59194,753AUP,895
59195,753AUP,896
59196,753AUP,897
59197,753AUP,620
59198,753AUP,621
59199,753AUP,898
59200,753AUP,899
59201,753AUP,900
59202,753AUP,901
59203,753AUP,902
59204,753AUP,903
59205,753AUP,634
59206,182ACLUP,668
59207,182ACLUP,300
59208,182ACLUP,669
59209,182ACLUP,670
59210,182ACLUP,45
59211,182ACLUP,673
59212,182ACLUP,674
59213,182ACLUP,676
59214,182ACLUP,677
59215,182ACLUP,678
59216,182ACLUP,1865
59217,182ACLUP,681
59218,182ACLUP,682
59219,182ACLUP,683
59220,182ACLUP,684
59221,182ACLUP,685
59222,182ACLUP,686
59223,182ACLUP,687
59224,182ACLUP,385
59225,182ACLUP,386
59226,182ACLUP,387
59227,182ACLUP,388
59228,182ACLUP,389
59229,182ACLUP,390
59230,182ACLUP,391
59231,182ACLUP,392
59232,182ACLUP,393
59233,182ACLUP,394
59234,182ACLUP,395
59235,182ACLUP,396
59236,182ACLUP,397
59237,182ACLUP,398
59238,182ACLUP,399
59239,182ACLUP,690
59240,182ACLUP,401
59241,182ACLUP,402
59242,182ACLUP,403
59243,182ACLUP,404
59244,182ACLUP,405
59245,182ACLUP,406
59246,182ACLUP,692
59247,182ACLUP,408
59248,182ACLUP,409
59249,182ACLUP,411
59250,182ACLUP,412
59251,182ACLUP,410
59252,182ACLUP,414
59253,182ACLUP,1235
59254,182ACLUP,416
59255,182ACLUP,417
59256,182ACLUP,418
59257,182ACLUP,419
59258,182ACLUP,2069
59259,182ACLUP,88
59260,227ASTLUP,192
59261,227ASTLUP,193
59262,227ASTLUP,194
59263,227ASTLUP,195
59264,227ASTLUP,196
59265,227ASTLUP,3451
59266,227ASTLUP,198
59267,227ASTLUP,199
59268,227ASTLUP,200
59269,227ASTLUP,201
59270,227ASTLUP,202
59271,227ASTLUP,203
59272,227ASTLUP,1880
59273,227ASTLUP,1881
59274,227ASTLUP,3452
59275,227ASTLUP,3453
59276,227ASTLUP,3454
59277,227ASTLUP,3455
59278,227ASTLUP,3456
59279,227ASTLUP,3457
59280,227ASTLUP,3458
59281,227ASTLUP,3459
59282,511ASTLUP,937
59283,511ASTLUP,938
59284,511ASTLUP,939
59285,511ASTLUP,940
59286,511ASTLUP,941
59287,511ASTLUP,942
59288,511ASTLUP,943
59289,511ASTLUP,944
59290,511ASTLUP,945
59291,511ASTLUP,946
59292,511ASTLUP,666
59293,511ASTLUP,667
59294,144ASTLUP,2068
59295,144ASTLUP,967
59296,144ASTLUP,968
59297,144ASTLUP,969
59298,144ASTLUP,970
59299,144ASTLUP,971
59300,144ASTLUP,972
59301,144ASTLUP,973
59302,144ASTLUP,974
59303,144ASTLUP,975
59304,144ASTLUP,976
59305,144ASTLUP,977
59306,144ASTLUP,978
59307,144ASTLUP,979
59308,144ASTLUP,980
59309,144ASTLUP,981
59310,144ASTLUP,982
59311,144ASTLUP,983
59312,144ASTLUP,984
59313,144ASTLUP,985
59314,144ASTLUP,986
59315,144ASTLUP,987
59316,144ASTLUP,988
59317,144ASTLUP,989
59318,144ASTLUP,990
59319,144ASTLUP,991
59320,144ASTLUP,992
59321,144ASTLUP,993
59322,144ASTLUP,994
59323,144ASTLUP,995
59324,144ASTLUP,996
59325,144ASTLUP,997
59326,144ASTLUP,2001
59327,144ASTLUP,998
59328,144ASTLUP,999
59329,144ASTLUP,1000
59330,144ASTLUP,1001
59331,144ASTLUP,1002
59332,144ASTLUP,1003
59333,144ASTLUP,1944
59334,144ASTLUP,1945
59335,144ASTLUP,248
59336,144ASTLUP,249
59337,144ASTLUP,250
59338,144ASTLUP,251
59339,144ASTLUP,1194
59340,144ASTLUP,1195
59341,144ASTLUP,1196
59342,144ASTLUP,1197
59343,144ASTLUP,1198
59344,144ASTLUP,765
59345,144ASTLUP,264
59346,144ASTLUP,265
59347,144ASTLUP,266
59348,144ASTLUP,267
59349,144ASTLUP,268
59350,144ASTLUP,269
59351,144ASTLUP,11
59352,144ASTLUP,12
59353,144ASTLUP,13
59354,144ASTLUP,270
59355,144ASTLUP,271
59356,144ASTLUP,0
59357,144ASTLUP,1
59358,144ASTLUP,2
59359,144ASTLUP,3
59360,144ASTLUP,2857
59361,144ASTLUP,2858
59362,144ASTLUP,2859
59363,144ASTLUP,1234
59364,144ASTLUP,2860
59365,144ASTLUP,2861
59366,144ASTLUP,3460
59367,144ASTLUP,2862
59368,153UP,3461
59369,153UP,3462
59370,153UP,3463
59371,153UP,3464
59372,153UP,192
59373,153UP,193
59374,153UP,194
59375,153UP,1583
59376,153UP,2915
59377,153UP,2916
59378,153UP,2917
59379,153UP,2918
59380,153UP,239
59381,153UP,381
59382,153UP,382
59383,153UP,383
59384,153UP,384
59385,153UP,385
59386,153UP,2010
59387,153UP,2011
59388,153UP,2012
59389,153UP,2013
59390,153UP,2216
59391,153UP,1483
59392,153UP,1484
59393,153UP,1485
59394,153UP,1486
59395,153UP,1487
59396,153UP,1488
59397,153UP,1489
59398,153UP,1490
59399,153UP,1491
59400,153UP,1492
59401,153UP,2944
59402,153UP,3465
59403,153UP,3466
59404,153UP,3467
59405,153UP,3468
59406,153UP,2948
59407,153UP,2949
59408,153UP,2950
59409,153UP,2952
59410,153UP,2953
59411,153UP,3469
59412,153UP,3444
59413,153UP,3445
59414,153UP,3446
59415,153UP,3470
59416,153UP,3471
59417,153UP,3472
59418,153UP,3473
59419,708STLDOWN,484
59420,708STLDOWN,485
59421,708STLDOWN,486
59422,708STLDOWN,487
59423,708STLDOWN,149
59424,708STLDOWN,488
59425,708STLDOWN,233
59426,708STLDOWN,2031
59427,708STLDOWN,379
59428,708STLDOWN,380
59429,133AUP,2748
59430,133AUP,2749
59431,133AUP,2357
59432,133AUP,2358
59433,133AUP,2359
59434,133AUP,2360
59435,133AUP,2361
59436,133AUP,2750
59437,133AUP,2362
59438,133AUP,2363
59439,133AUP,2364
59440,133AUP,2751
59441,133AUP,2365
59442,133AUP,2366
59443,133AUP,2367
59444,133AUP,103
59445,133AUP,2899
59446,133AUP,2900
59447,133AUP,753
59448,133AUP,754
59449,133AUP,755
59450,133AUP,2852
59451,133AUP,2853
59452,133AUP,2854
59453,133AUP,2855
59454,133AUP,2856
59455,133AUP,271
59456,133AUP,0
59457,123AUP,1185
59458,123AUP,669
59459,123AUP,670
59460,123AUP,3421
59461,123AUP,3422
59462,123AUP,3423
59463,123AUP,3424
59464,123AUP,1870
59465,123AUP,1871
59466,123AUP,1872
59467,123AUP,1873
59468,123AUP,1874
59469,123AUP,1875
59470,123AUP,1583
59471,123AUP,2915
59472,123AUP,2916
59473,123AUP,2917
59474,123AUP,2918
59475,123AUP,239
59476,123AUP,240
59477,123AUP,241
59478,123AUP,242
59479,123AUP,243
59480,123AUP,244
59481,123AUP,245
59482,123AUP,246
59483,123AUP,2143
59484,123AUP,2144
59485,123AUP,2145
59486,123AUP,2146
59487,123AUP,3425
59488,123AUP,3426
59489,123AUP,3427
59490,123AUP,3428
59491,123AUP,3429
59492,123AUP,3430
59493,123AUP,3431
59494,123AUP,3432
59495,123AUP,3433
59496,123AUP,3434
59497,123AUP,3435
59498,185STLUP,192
59499,185STLUP,193
59500,185STLUP,194
59501,185STLUP,1583
59502,185STLUP,292
59503,185STLUP,291
59504,185STLUP,1618
59505,185STLUP,1619
59506,185STLUP,1620
59507,185STLUP,1621
59508,185STLUP,1622
59509,185STLUP,1623
59510,185STLUP,1624
59511,185STLUP,283
59512,185STLUP,1625
59513,185STLUP,1626
59514,185STLUP,1627
59515,185STLUP,1628
59516,185STLUP,1629
59517,185STLUP,302
59518,185STLUP,1631
59519,185STLUP,1632
59520,185STLUP,1633
59521,185STLUP,3474
59522,979STLDOWN,1424
59523,979STLDOWN,2153
59524,979STLDOWN,2154
59525,979STLDOWN,2155
59526,979STLDOWN,2156
59527,979STLDOWN,2157
59528,979STLDOWN,2158
59529,979STLDOWN,2159
59530,979STLDOWN,2839
59531,979STLDOWN,2224
59532,979STLDOWN,2840
59533,979STLDOWN,2841
59534,979STLDOWN,2842
59535,979STLDOWN,2843
59536,979STLDOWN,2229
59537,979STLDOWN,2230
59538,979STLDOWN,2232
59539,979STLDOWN,2271
59540,979STLDOWN,2272
59541,979STLDOWN,2236
59542,979STLDOWN,2273
59543,979STLDOWN,2274
59544,979STLDOWN,484
59545,979STLDOWN,485
59546,979STLDOWN,486
59547,979STLDOWN,487
59548,979STLDOWN,149
59549,979STLDOWN,488
59550,979STLDOWN,489
59551,979STLDOWN,490
59552,979STLDOWN,491
59553,979STLDOWN,492
59554,979STLDOWN,493
59555,979STLDOWN,1166
59556,979STLDOWN,1167
59557,979STLDOWN,1168
59558,979STLDOWN,1246
59559,979STLDOWN,1247
59560,979STLDOWN,1248
59561,979STLDOWN,1249
59562,979STLDOWN,1250
59563,979STLDOWN,1251
59564,979STLDOWN,3139
59565,979STLDOWN,3140
59566,979STLDOWN,3141
59567,979STLDOWN,2661
59568,891STLDOWN,484
59569,891STLDOWN,485
59570,891STLDOWN,486
59571,891STLDOWN,487
59572,891STLDOWN,149
59573,891STLDOWN,150
59574,891STLDOWN,151
59575,891STLDOWN,152
59576,891STLDOWN,153
59577,891STLDOWN,154
59578,891STLDOWN,155
59579,891STLDOWN,156
59580,891STLDOWN,157
59581,891STLDOWN,158
59582,891STLDOWN,159
59583,891STLDOWN,160
59584,891STLDOWN,162
59585,891STLDOWN,163
59586,891STLDOWN,164
59587,891STLDOWN,165
59588,891STLDOWN,166
59589,891STLDOWN,167
59590,891STLDOWN,168
59591,891STLDOWN,706
59592,891STLDOWN,1818
59593,891STLDOWN,1819
59594,891STLDOWN,1820
59595,891STLDOWN,1821
59596,891STLDOWN,2071
59597,891STLDOWN,1823
59598,891STLDOWN,1543
59599,891STLDOWN,1544
59600,891STLDOWN,1545
59601,891STLDOWN,2072
59602,891STLDOWN,1099
59603,891STLDOWN,2073
59604,790+825UP,873
59605,790+825UP,874
59606,790+825UP,875
59607,790+825UP,876
59608,790+825UP,877
59609,790+825UP,878
59610,790+825UP,879
59611,790+825UP,880
59612,790+825UP,881
59613,790+825UP,882
59614,790+825UP,883
59615,790+825UP,884
59616,790+825UP,1687
59617,790+825UP,1688
59618,790+825UP,1689
59619,790+825UP,1690
59620,790+825UP,1691
59621,790+825UP,2066
59622,790+825UP,1692
59623,790+825UP,1693
59624,790+825UP,1694
59625,790+825UP,1695
59626,790+825UP,2067
59627,790+825UP,1696
59628,790+825UP,1697
59629,790+825UP,2257
59630,790+825UP,2258
59631,790+825UP,2259
59632,790+825UP,2260
59633,790+825UP,2022
59634,790+825UP,2023
59635,790+825UP,2024
59636,790+825UP,2025
59637,790+825UP,2026
59638,790+825UP,2027
59639,790+825UP,2028
59640,790+825UP,2029
59641,790+825UP,2030
59642,790+825UP,1967
59643,790+825UP,228
59644,790+825UP,229
59645,790+825UP,230
59646,790+825UP,231
59647,790+825UP,232
59648,790+825UP,233
59649,790+825UP,2031
59650,790+825UP,379
59651,790+825UP,380
59652,790+825UP,1973
59653,790+825UP,1974
59654,790+825UP,1975
59655,790+825UP,1977
59656,790+825UP,1978
59657,790+825UP,1979
59658,790+825UP,1980
59659,790+825UP,1981
59660,790+825UP,1982
59661,790+825UP,1983
59662,790+825UP,1984
59663,246CLUP,965
59664,246CLUP,1033
59665,246CLUP,1034
59666,246CLUP,742
59667,246CLUP,743
59668,246CLUP,744
59669,246CLUP,745
59670,246CLUP,746
59671,246CLUP,356
59672,246CLUP,357
59673,246CLUP,358
59674,246CLUP,359
59675,246CLUP,748
59676,246CLUP,749
59677,246CLUP,1560
59678,246CLUP,48
59679,246CLUP,50
59680,246CLUP,51
59681,246CLUP,52
59682,246CLUP,53
59683,246CLUP,54
59684,246CLUP,55
59685,246CLUP,56
59686,246CLUP,57
59687,246CLUP,58
59688,246CLUP,59
59689,246CLUP,60
59690,246CLUP,61
59691,246CLUP,62
59692,246CLUP,3485
59693,246CLUP,1740
59694,246CLUP,1741
59695,246CLUP,1743
59696,836STLDOWN,1382
59697,836STLDOWN,1383
59698,836STLDOWN,1384
59699,836STLDOWN,1385
59700,836STLDOWN,1386
59701,836STLDOWN,1387
59702,836STLDOWN,1388
59703,836STLDOWN,370
59704,836STLDOWN,371
59705,836STLDOWN,372
59706,836STLDOWN,373
59707,836STLDOWN,375
59708,836STLDOWN,376
59709,836STLDOWN,377
59710,836STLDOWN,378
59711,836STLDOWN,234
59712,836STLDOWN,148
59713,836STLDOWN,235
59714,836STLDOWN,236
59715,836STLDOWN,237
59716,836STLDOWN,238
59717,419LSTLDOWN,3386
59718,419LSTLDOWN,866
59719,419LSTLDOWN,1069
59720,419LSTLDOWN,3098
59721,419LSTLDOWN,3493
59722,419LSTLDOWN,3096
59723,419LSTLDOWN,3389
59724,419LSTLDOWN,3494
59725,419LSTLDOWN,340
59726,419LSTLDOWN,341
59727,419LSTLDOWN,342
59728,419LSTLDOWN,343
59729,419LSTLDOWN,3326
59730,419LSTLDOWN,344
59731,419LSTLDOWN,345
59732,419LSTLDOWN,3495
59733,419LSTLDOWN,347
59734,419LSTLDOWN,348
59735,419LSTLDOWN,349
59736,419LSTLDOWN,350
59737,419LSTLDOWN,351
59738,419LSTLDOWN,352
59739,419LSTLDOWN,353
59740,419LSTLDOWN,354
59741,419LSTLDOWN,355
59742,419LSTLDOWN,1677
59743,419LSTLDOWN,3496
59744,419LSTLDOWN,2470
59745,433LNKSTLUP,3159
59746,433LNKSTLUP,829
59747,433LNKSTLUP,830
59748,433LNKSTLUP,831
59749,433LNKSTLUP,832
59750,433LNKSTLUP,833
59751,433LNKSTLUP,2451
59752,433LNKSTLUP,835
59753,433LNKSTLUP,836
59754,433LNKSTLUP,837
59755,433LNKSTLUP,3151
59756,433LNKSTLUP,839
59757,433LNKSTLUP,840
59758,433LNKSTLUP,841
59759,433LNKSTLUP,842
59760,433LNKSTLUP,843
59761,433LNKSTLUP,1405
59762,433LNKSTLUP,1406
59763,433LNKSTLUP,1407
59764,433LNKSTLUP,456
59765,433LNKSTLUP,2673
59766,433LNKSTLUP,458
59767,433LNKSTLUP,460
59768,433LNKSTLUP,461
59769,433LNKSTLUP,462
59770,433LNKSTLUP,463
59771,433LNKSTLUP,464
59772,433LNKSTLUP,465
59773,433LNKSTLUP,466
59774,433LNKSTLUP,467
59775,433LNKSTLUP,468
59776,433LNKSTLUP,469
59777,433LNKSTLUP,470
59778,433LNKSTLUP,471
59779,433LNKSTLUP,472
59780,433LNKSTLUP,473
59781,433LNKSTLUP,474
59782,433LNKSTLUP,666
59783,433LNKSTLUP,667
59784,47ACLUP,1460
59785,47ACLUP,1461
59786,47ACLUP,724
59787,47ACLUP,725
59788,47ACLUP,726
59789,47ACLUP,1107
59790,47ACLUP,728
59791,47ACLUP,729
59792,47ACLUP,730
59793,47ACLUP,731
59794,47ACLUP,732
59795,47ACLUP,1278
59796,47ACLUP,1279
59797,47ACLUP,1280
59798,47ACLUP,1281
59799,47ACLUP,1282
59800,47ACLUP,1283
59801,47ACLUP,1284
59802,47ACLUP,1285
59803,47ACLUP,1286
59804,47ACLUP,1287
59805,47ACLUP,1556
59806,47ACLUP,1672
59807,47ACLUP,833
59808,47ACLUP,2451
59809,47ACLUP,835
59810,47ACLUP,3497
59811,47ACLUP,3498
59812,47ACLUP,3499
59813,47ACLUP,3500
59814,47ACLUP,1781
59815,47ACLUP,1782
59816,47ACLUP,1444
59817,47ACLUP,2817
59818,47ACLUP,2818
59819,47ACLUP,2819
59820,47ACLUP,3501
59821,47ACLUP,3092
59822,47ACLUP,3093
59823,47ACLUP,330
59824,47ACLUP,450
59825,47ACLUP,451
59826,47ACLUP,452
59827,47ACLUP,453
59828,47ACLUP,454
59829,47ACLUP,455
59830,47ACLUP,456
59831,47ACLUP,457
59832,47ACLUP,458
59833,47ACLUP,459
